match_id,team1_id,team2_id,winner,loser,drawn,tied,date,type_of_match
1174253,5975,5991,0,5975,,,2019-02-20,First-class
1174254,5975,6611,0,,1,,2019-02-25,First-class
1174255,5987,5977,0,,1,,2019-02-25,First-class
1174256,5987,5991,0,,1,,2019-03-02,First-class
1174257,5977,6611,0,5977,,,2019-03-02,First-class
1174258,5977,5975,5975,5977,,,2019-03-07,First-class
1174259,5991,6611,0,,1,,2019-03-07,First-class
1174260,5987,6611,0,,1,,2019-03-12,First-class
1174280,4243,4246,4243,4246,,,2018-08-09,Women's T20I
1174281,4243,4246,4243,4246,,,2018-08-09,Women's T20I
1174282,4243,4246,4246,4243,,,2018-08-10,Women's T20I
1174283,4243,4246,4246,4243,,,2018-08-10,Women's T20I
1174284,4243,4246,4243,4246,,,2018-08-11,Women's T20I
1174285,4243,4246,4243,4246,,,2018-08-12,Women's T20I
1174377,1854,3375,1854,3375,,,2019-02-20,Youth Test
1174378,1854,3375,1854,3375,,,2019-02-26,Youth Test
1174384,4113,3375,3375,4113,,,2019-03-09,Youth ODI
1174385,4113,3375,3375,4113,,,2019-03-11,Youth ODI
1174828,28,20,28,20,,,2019-04-20,List A
1174829,17,19,19,17,,,2019-04-20,List A
1174830,37,11,37,11,,,2019-04-20,List A
1174831,28,11,11,28,,,2019-04-21,List A
1174832,17,37,37,17,,,2019-04-21,List A
1174833,19,20,20,19,,,2019-04-21,List A
1174834,19,37,37,19,,,2019-04-23,List A
1174835,20,11,11,20,,,2019-04-23,List A
1174836,28,17,28,17,,,2019-04-23,List A
1174837,17,20,17,20,,,2019-04-24,List A
1174838,28,37,37,28,,,2019-04-24,List A
1174839,19,11,11,19,,,2019-04-24,List A
1174840,17,11,17,11,,,2019-04-26,List A
1174841,28,19,28,19,,,2019-04-26,List A
1174842,37,20,20,37,,,2019-04-26,List A
1174843,17,19,17,19,,,2019-04-27,List A
1174844,20,11,20,11,,,2019-04-27,ODI
1174845,28,37,28,37,,,2019-04-27,ODI
1175342,6615,45,45,6615,,,2019-03-29,Twenty20
1175343,200,6615,200,6615,,,2019-03-29,Twenty20
1175344,200,45,200,45,,,2019-03-29,T20I
1175345,200,6615,200,6615,,,2019-03-30,Twenty20
1175346,200,45,200,45,,,2019-03-30,T20I
1175347,6615,45,45,6615,,,2019-03-30,Twenty20
1175348,200,45,0,200,,,2019-03-31,T20I
1175349,6615,45,0,6615,,,2019-03-31,Twenty20
1175350,200,6615,0,200,,,2019-03-31,Twenty20
1176359,3681,3588,3681,3588,,,2019-03-04,List A
1176360,3664,3600,3600,3664,,,2019-03-04,List A
1176361,3605,3572,3605,3572,,,2019-03-04,List A
1176362,3545,3617,3545,3617,,,2019-03-04,List A
1176363,3544,3616,3616,3544,,,2019-03-04,List A
1176364,3632,3590,3632,3590,,,2019-03-04,List A
1176365,3558,4099,4099,3558,,,2019-03-04,List A
1176366,3557,3581,3557,3581,,,2019-03-04,List A
1176367,3554,6614,3554,6614,,,2019-03-04,List A
1176368,3621,4001,3621,4001,,,2019-03-04,List A
1176369,3998,3533,3998,3533,,,2019-03-04,List A
1176370,3687,3680,3687,3680,,,2019-03-05,List A
1176371,3680,3681,3681,3680,,,2019-03-06,List A
1176372,3588,3664,3664,3588,,,2019-03-06,List A
1176373,3605,3617,3605,3617,,,2019-03-06,List A
1176374,3616,3545,3616,3545,,,2019-03-06,List A
1176375,3572,3544,3572,3544,,,2019-03-06,List A
1176376,4099,3632,3632,4099,,,2019-03-06,List A
1176377,3581,3558,3558,3581,,,2019-03-06,List A
1176378,3590,3557,3557,3590,,,2019-03-06,List A
1176379,4001,3554,3554,4001,,,2019-03-06,List A
1176380,3533,3621,3621,3533,,,2019-03-06,List A
1176381,6614,3998,3998,6614,,,2019-03-06,List A
1176382,3687,3600,3600,3687,,,2019-03-07,List A
1176383,3600,3681,3681,3600,,,2019-03-08,List A
1176384,3687,3664,3687,3664,,,2019-03-08,List A
1176385,3680,3588,3680,3588,,,2019-03-08,List A
1176386,3605,3616,3605,3616,,,2019-03-08,List A
1176387,3545,3544,3545,3544,,,2019-03-08,List A
1176388,3617,3572,3572,3617,,,2019-03-08,List A
1176389,3632,3581,3632,3581,,,2019-03-08,List A
1176390,3558,3557,3558,3557,,,2019-03-08,List A
1176391,4099,3590,4099,3590,,,2019-03-09,List A
1176392,3554,3533,3533,3554,,,2019-03-08,List A
1176393,3621,3998,3998,3621,,,2019-03-08,List A
1176394,4001,6614,4001,6614,,,2019-03-08,List A
1176395,3681,3664,3681,3664,,,2019-03-10,List A
1176396,3588,3687,3588,3687,,,2019-03-10,List A
1176397,3600,3680,3600,3680,,,2019-03-10,List A
1176398,3544,3605,3605,3544,,,2019-03-10,List A
1176399,3572,3545,3545,3572,,,2019-03-10,List A
1176400,3617,3616,3617,3616,,,2019-03-10,List A
1176401,3557,3632,3557,3632,,,2019-03-10,List A
1176402,3558,3590,3558,3590,,,2019-03-10,List A
1176403,4099,3581,3581,4099,,,2019-03-10,List A
1176404,3998,3554,3998,3554,,,2019-03-10,List A
1176405,6614,3621,3621,6614,,,2019-03-10,List A
1176406,3533,4001,4001,3533,,,2019-03-10,List A
1176407,3681,3687,3681,3687,,,2019-03-12,List A
1176408,3664,3680,3664,3680,,,2019-03-12,List A
1176409,3600,3588,3588,3600,,,2019-03-12,List A
1176410,3545,3605,3605,3545,,,2019-03-12,List A
1176411,3544,3617,3617,3544,,,2019-03-12,List A
1176412,3616,3572,3616,3572,,,2019-03-12,List A
1176413,3558,3632,3632,3558,,,2019-03-12,List A
1176414,3557,4099,3557,4099,,,2019-03-12,List A
1176415,3581,3590,3590,3581,,,2019-03-12,List A
1176416,3554,3621,3554,3621,,,2019-03-12,List A
1176417,3998,4001,3998,4001,,,2019-03-12,List A
1176418,3533,6614,3533,6614,,,2019-03-12,List A
1176419,3681,3621,3681,3621,,,2019-03-15,List A
1176420,3605,3557,3557,3605,,,2019-03-15,List A
1176421,3632,3616,3632,3616,,,2019-03-15,List A
1176422,3998,3600,3600,3998,,,2019-03-15,List A
1176423,3681,3632,3681,3632,,,2019-03-17,List A
1176424,3557,3600,3557,3600,,,2019-03-17,List A
1176425,3681,3557,3681,3557,,,2019-03-19,List A
1176432,3672,1026,1026,3672,,,2019-03-16,Women's ODI
1176433,3672,1026,1026,3672,,,2019-03-18,Women's ODI
1176434,3672,1026,1026,3672,,,2019-03-21,Women's ODI
1176435,3672,1026,1026,3672,,,2019-03-24,Women's T20I
1176436,3672,1026,1026,3672,,,2019-03-26,Women's T20I
1176437,3672,1026,1026,3672,,,2019-03-28,Women's T20I
1176792,20,179,20,179,,,2019-03-22,T20I
1176793,20,216,20,216,,,2019-03-22,T20I
1176794,179,216,216,179,,,2019-03-23,T20I
1176795,20,179,0,20,,,2019-03-23,T20I
1176796,179,216,179,216,,,2019-03-24,T20I
1176797,20,216,20,216,,,2019-03-24,T20I
1176901,704,4640,704,4640,,,2019-03-08,List A
1176902,5193,772,772,5193,,,2019-03-08,List A
1176903,4644,728,4644,728,,,2019-03-08,List A
1176904,4809,6502,4809,6502,,,2019-03-09,List A
1176905,4641,5189,5189,4641,,,2019-03-09,List A
1176906,5939,755,755,5939,,,2019-03-09,List A
1176907,704,772,704,772,,,2019-03-11,List A
1176908,5193,728,728,5193,,,2019-03-11,List A
1176909,4644,6502,4644,6502,,,2019-03-11,List A
1176910,4809,5189,4809,5189,,,2019-03-12,List A
1176911,4641,755,755,4641,,,2019-03-12,List A
1176912,5939,4640,5939,4640,,,2019-03-12,List A
1176913,704,728,704,728,,,2019-03-14,List A
1176914,5193,6502,5193,6502,,,2019-03-14,List A
1176915,4644,5189,5189,4644,,,2019-03-14,List A
1176916,4809,755,755,4809,,,2019-03-15,List A
1176917,4641,5939,5939,4641,,,2019-03-15,List A
1176918,772,4640,4640,772,,,2019-03-15,List A
1177015,3379,3022,3022,3379,,,2019-05-06,Women's ODI
1177016,3379,3022,3379,3022,,,2019-05-09,Women's ODI
1177017,3379,3022,0,,,1,2019-05-12,Women's ODI
1177018,3379,3022,3022,3379,,,2019-05-15,Women's T20I
1177019,3379,3022,3379,3022,,,2019-05-18,Women's T20I
1177020,3379,3022,3022,3379,,,2019-05-19,Women's T20I
1177021,3379,3022,3379,3022,,,2019-05-22,Women's T20I
1177022,3379,3022,3379,3022,,,2019-05-23,Women's T20I
1177211,1273,976,976,1273,,,2019-05-30,Twenty20
1177212,1273,976,976,1273,,,2019-05-30,Twenty20
1177213,1510,1480,1480,1510,,,2019-06-06,Twenty20
1177214,1510,1480,1480,1510,,,2019-06-06,Twenty20
1177215,1480,1185,1480,1185,,,2019-06-17,Twenty20
1177216,1480,1185,1185,1480,,,2019-06-17,Twenty20
1177217,1152,1103,1103,1152,,,2019-06-20,Twenty20
1177218,1152,1103,1103,1152,,,2019-06-20,Twenty20
1177219,1185,1283,1283,1185,,,2019-06-24,Twenty20
1177220,1185,1283,1283,1185,,,2019-06-24,Twenty20
1177221,1036,1424,1036,1424,,,2019-06-27,Twenty20
1177222,1236,1103,1103,1236,,,2019-06-27,Twenty20
1177223,1385,1152,1385,1152,,,2019-07-29,Twenty20
1177224,1036,1424,1424,1036,,,2019-06-27,Twenty20
1177225,1236,1103,1103,1236,,,2019-06-27,Twenty20
1177226,1385,1152,1385,1152,,,2019-07-29,Twenty20
1177227,1424,1081,1424,1081,,,2019-07-01,Twenty20
1177228,1480,1168,1168,1480,,,2019-07-01,Twenty20
1177229,1424,1081,1424,1081,,,2019-07-01,Twenty20
1177230,1480,1168,1480,1168,,,2019-07-01,Twenty20
1177231,1236,1242,1242,1236,,,2019-07-04,Twenty20
1177232,1236,1242,1242,1236,,,2019-07-04,Twenty20
1177233,1273,1283,1283,1273,,,2019-07-05,Twenty20
1177234,1273,1283,1283,1273,,,2019-07-05,Twenty20
1177235,976,1185,1185,976,,,2019-07-08,Twenty20
1177236,1081,1385,1081,1385,,,2019-07-08,Twenty20
1177237,1516,1510,1516,1510,,,2019-07-08,Twenty20
1177238,976,1185,976,1185,,,2019-07-08,Twenty20
1177239,1081,1385,1081,1385,,,2019-07-08,Twenty20
1177240,1516,1510,1516,1510,,,2019-07-08,Twenty20
1177241,1242,1152,1242,1152,,,2019-07-11,Twenty20
1177242,1385,1236,1385,1236,,,2019-07-11,Twenty20
1177243,1510,1273,1510,1273,,,2019-07-11,Twenty20
1177244,1242,1152,1152,1242,,,2019-07-11,Twenty20
1177245,1385,1236,1385,1236,,,2019-07-11,Twenty20
1177246,1510,1273,1273,1510,,,2019-07-11,Twenty20
1177247,956,1480,1480,956,,,2019-07-12,Twenty20
1177248,956,1480,956,1480,,,2019-07-12,Twenty20
1177249,1081,1086,1081,1086,,,2019-07-15,Twenty20
1177250,1185,1273,1273,1185,,,2019-07-15,Twenty20
1177251,1283,956,1283,956,,,2019-07-15,Twenty20
1177252,1516,1480,1480,1516,,,2019-07-15,Twenty20
1177253,1081,1086,1081,1086,,,2019-07-15,Twenty20
1177254,1185,1273,1185,1273,,,2019-07-15,Twenty20
1177255,1283,956,956,1283,,,2019-07-15,Twenty20
1177256,1516,1480,1516,1480,,,2019-07-15,Twenty20
1177257,1086,1385,1086,1385,,,2019-07-17,Twenty20
1177258,1086,1385,1385,1086,,,2019-07-17,Twenty20
1177259,1152,1424,1424,1152,,,2019-07-18,Twenty20
1177260,1152,1424,1152,1424,,,2019-07-18,Twenty20
1177261,1036,1236,1036,1236,,,2019-07-19,Twenty20
1177262,1036,1236,0,1036,,,2019-07-19,Twenty20
1177263,1081,1152,1081,1152,,,2019-07-22,Twenty20
1177264,1168,956,956,1168,,,2019-07-22,Twenty20
1177265,1385,1036,1036,1385,,,2019-07-22,Twenty20
1177266,1410,1086,1086,1410,,,2019-07-22,Twenty20
1177267,1424,1103,1424,1103,,,2019-07-22,Twenty20
1177268,1081,1152,1081,1152,,,2019-07-22,Twenty20
1177269,1168,956,956,1168,,,2019-07-22,Twenty20
1177270,1385,1036,1036,1385,,,2019-07-22,Twenty20
1177271,1410,1086,1410,1086,,,2019-07-22,Twenty20
1177272,1424,1103,1424,1103,,,2019-07-22,Twenty20
1177273,956,1516,956,1516,,,2019-07-24,Twenty20
1177274,1086,1242,1086,1242,,,2019-07-24,Twenty20
1177275,1168,1185,1168,1185,,,2019-07-24,Twenty20
1177276,1410,1103,1103,1410,,,2019-07-24,Twenty20
1177277,956,1516,1516,956,,,2019-07-24,Twenty20
1177278,1086,1242,1086,1242,,,2019-07-24,Twenty20
1177279,1168,1185,1168,1185,,,2019-07-24,Twenty20
1177280,1410,1103,1103,1410,,,2019-07-24,Twenty20
1177281,976,1510,1510,976,,,2019-07-25,Twenty20
1177282,1168,1516,1516,1168,,,2019-07-25,Twenty20
1177283,976,1510,976,1510,,,2019-07-25,Twenty20
1177284,1168,1516,0,1168,,,2019-07-25,Twenty20
1177285,1036,1410,1036,1410,,,2019-07-29,Twenty20
1177286,1103,1081,1103,1081,,,2019-07-29,Twenty20
1177287,1273,1516,1273,1516,,,2019-07-29,Twenty20
1177288,1510,1283,1283,1510,,,2019-07-29,Twenty20
1177289,1036,1410,1036,1410,,,2019-07-29,Twenty20
1177290,1103,1081,1103,1081,,,2019-07-29,Twenty20
1177291,1273,1516,1516,1273,,,2019-07-29,Twenty20
1177292,1510,1283,1283,1510,,,2019-07-29,Twenty20
1177293,1086,1236,0,1086,,,2019-07-30,Twenty20
1177294,1242,1424,0,1242,,,2019-07-30,Twenty20
1177295,1086,1236,0,1086,,,2019-07-30,Twenty20
1177296,1242,1424,0,1242,,,2019-07-30,Twenty20
1177297,1410,1385,1385,1410,,,2019-07-31,Twenty20
1177298,1410,1385,1385,1410,,,2019-07-31,Twenty20
1177299,1185,956,0,1185,,,2019-08-01,Twenty20
1177300,1410,1242,1242,1410,,,2019-08-01,Twenty20
1177301,1185,956,1185,956,,,2019-08-01,Twenty20
1177302,1410,1242,1242,1410,,,2019-08-01,Twenty20
1177303,976,1168,0,976,,,2019-08-02,Twenty20
1177304,1242,1036,1242,1036,,,2019-08-02,Twenty20
1177305,976,1168,0,976,,,2019-08-02,Twenty20
1177306,1242,1036,1242,1036,,,2019-08-02,Twenty20
1177307,1103,1036,1036,1103,,,2019-08-05,Twenty20
1177308,1236,1081,1081,1236,,,2019-08-05,Twenty20
1177309,1283,1510,1283,1510,,,2019-08-05,Twenty20
1177310,1424,1410,1410,1424,,,2019-08-05,Twenty20
1177311,1516,976,976,1516,,,2019-08-05,Twenty20
1177312,1103,1036,1103,1036,,,2019-08-05,Twenty20
1177313,1236,1081,1081,1236,,,2019-08-05,Twenty20
1177314,1283,1510,1510,1283,,,2019-08-05,Twenty20
1177315,1424,1410,0,1424,,,2019-08-05,Twenty20
1177316,1516,976,976,1516,,,2019-08-05,Twenty20
1177317,1283,1168,1283,1168,,,2019-08-07,Twenty20
1177318,1480,976,976,1480,,,2019-08-07,Twenty20
1177319,1283,1168,1283,1168,,,2019-08-07,Twenty20
1177320,1480,976,976,1480,,,2019-08-07,Twenty20
1177321,956,1273,956,1273,,,2019-08-08,Twenty20
1177322,956,1273,956,1273,,,2019-08-08,Twenty20
1177323,1152,1086,1086,1152,,,2019-08-09,Twenty20
1177324,1152,1086,1086,1152,,,2019-08-09,Twenty20
1177325,1081,1283,1081,1283,,,2019-08-15,Twenty20
1177326,976,1103,1103,976,,,2019-08-15,Twenty20
1177327,1103,1081,1081,1103,,,2019-08-15,Twenty20
1177484,27,11,0,27,,,2019-03-15,T20I
1177485,27,11,27,11,,,2019-03-16,T20I
1177756,704,6502,704,6502,,,2019-03-19,List A
1177757,5193,5189,5189,5193,,,2019-03-19,List A
1177758,4644,755,4644,755,,,2019-03-19,List A
1177759,4809,5939,4809,5939,,,2019-03-20,List A
1177760,4641,4640,4641,4640,,,2019-03-20,List A
1177761,728,772,728,772,,,2019-03-20,List A
1177762,704,5189,5189,704,,,2019-03-22,List A
1177763,5193,755,5193,755,,,2019-03-22,List A
1177764,4644,5939,4644,5939,,,2019-03-22,List A
1177765,4809,4641,4809,4641,,,2019-03-23,List A
1177766,6502,772,6502,772,,,2019-03-23,List A
1177767,728,4640,4640,728,,,2019-03-23,List A
1177768,704,755,704,755,,,2019-03-25,List A
1177769,5193,5939,5193,5939,,,2019-03-25,List A
1177770,4644,4641,4644,4641,,,2019-03-25,List A
1177771,4809,4640,4809,4640,,,2019-03-27,List A
1177772,6502,728,6502,728,,,2019-03-27,List A
1177773,5189,772,5189,772,,,2019-03-27,List A
1177841,902,1122,1122,902,,,2019-05-05,Twenty20
1177842,938,1498,938,1498,,,2019-05-05,Twenty20
1177843,949,924,949,924,,,2019-05-05,Twenty20
1177844,1134,1310,1310,1134,,,2019-05-05,Twenty20
1177845,1193,1279,1193,1279,,,2019-05-05,Twenty20
1177846,1380,865,1380,865,,,2019-05-05,Twenty20
1177847,1472,960,1472,960,,,2019-05-05,Twenty20
1177848,902,1122,902,1122,,,2019-05-05,Twenty20
1177849,938,1498,1498,938,,,2019-05-05,Twenty20
1177850,949,924,949,924,,,2019-05-05,Twenty20
1177851,1134,1310,1134,1310,,,2019-05-05,Twenty20
1177852,1193,1279,1193,1279,,,2019-05-05,Twenty20
1177853,1380,865,865,1380,,,2019-05-05,Twenty20
1177854,1472,960,1472,960,,,2019-05-05,Twenty20
1177855,865,887,887,865,,,2019-05-06,Twenty20
1177856,960,1498,0,,,1,2019-05-06,Twenty20
1177857,1122,864,1122,864,,,2019-05-06,Twenty20
1177858,1271,1408,1271,1408,,,2019-05-06,Twenty20
1177859,1310,1380,1310,1380,,,2019-05-06,Twenty20
1177860,1472,969,969,1472,,,2019-05-06,Twenty20
1177861,865,887,865,887,,,2019-05-06,Twenty20
1177862,960,1498,1498,960,,,2019-05-06,Twenty20
1177863,1122,864,1122,864,,,2019-05-06,Twenty20
1177864,1271,1408,1408,1271,,,2019-05-06,Twenty20
1177865,1310,1380,1310,1380,,,2019-05-06,Twenty20
1177866,1472,969,969,1472,,,2019-05-06,Twenty20
1177867,1408,902,1408,902,,,2019-05-12,Twenty20
1177868,1408,902,902,1408,,,2019-05-12,Twenty20
1177869,924,1193,924,1193,,,2019-06-16,Twenty20
1177870,1398,949,949,1398,,,2019-06-16,Twenty20
1177871,924,1193,0,924,,,2019-06-16,Twenty20
1177872,1398,949,0,1398,,,2019-06-16,Twenty20
1177873,924,1398,924,1398,,,2019-05-19,Twenty20
1177874,1279,949,949,1279,,,2019-05-19,Twenty20
1177875,924,1398,1398,924,,,2019-05-19,Twenty20
1177876,1279,949,949,1279,,,2019-05-19,Twenty20
1177877,864,1408,864,1408,,,2019-05-26,Twenty20
1177878,902,1271,902,1271,,,2019-05-26,Twenty20
1177879,938,1472,938,1472,,,2019-05-26,Twenty20
1177880,949,1193,1193,949,,,2019-05-26,Twenty20
1177881,969,960,969,960,,,2019-05-26,Twenty20
1177882,1398,1279,1279,1398,,,2019-05-26,Twenty20
1177883,864,1408,1408,864,,,2019-05-26,Twenty20
1177884,902,1271,1271,902,,,2019-05-26,Twenty20
1177885,938,1472,1472,938,,,2019-05-26,Twenty20
1177886,949,1193,1193,949,,,2019-05-26,Twenty20
1177887,969,960,969,960,,,2019-05-26,Twenty20
1177888,1398,1279,1279,1398,,,2019-05-26,Twenty20
1177889,969,938,969,938,,,2019-06-09,Twenty20
1177890,1134,887,887,1134,,,2019-06-09,Twenty20
1177891,1193,1398,1193,1398,,,2019-06-09,Twenty20
1177892,1271,864,864,1271,,,2019-06-09,Twenty20
1177893,1279,924,1279,924,,,2019-06-09,Twenty20
1177894,1310,865,1310,865,,,2019-06-09,Twenty20
1177895,1408,1122,1122,1408,,,2019-06-09,Twenty20
1177896,1498,1472,0,1498,,,2019-06-09,Twenty20
1177897,969,938,969,938,,,2019-06-09,Twenty20
1177898,1134,887,887,1134,,,2019-06-09,Twenty20
1177899,1193,1398,1193,1398,,,2019-06-09,Twenty20
1177900,1271,864,1271,864,,,2019-06-09,Twenty20
1177901,1279,924,1279,924,,,2019-06-09,Twenty20
1177902,1310,865,1310,865,,,2019-06-09,Twenty20
1177903,1408,1122,1408,1122,,,2019-06-09,Twenty20
1177904,1498,1472,1498,1472,,,2019-06-09,Twenty20
1177905,864,902,902,864,,,2019-06-16,Twenty20
1177906,865,1134,865,1134,,,2019-06-16,Twenty20
1177907,887,1380,887,1380,,,2019-06-16,Twenty20
1177908,960,938,960,938,,,2019-06-16,Twenty20
1177909,1122,1271,1122,1271,,,2019-06-16,Twenty20
1177910,1498,969,969,1498,,,2019-06-16,Twenty20
1177911,864,902,902,864,,,2019-06-16,Twenty20
1177912,865,1134,0,865,,,2019-06-16,Twenty20
1177913,887,1380,887,1380,,,2019-06-16,Twenty20
1177914,960,938,960,938,,,2019-06-16,Twenty20
1177915,1122,1271,1122,1271,,,2019-06-16,Twenty20
1177916,1498,969,1498,969,,,2019-06-16,Twenty20
1177917,887,1310,887,1310,,,2019-05-26,Twenty20
1177918,1380,1134,1380,1134,,,2019-05-26,Twenty20
1177919,887,1310,887,1310,,,2019-05-26,Twenty20
1177920,1380,1134,1380,1134,,,2019-05-26,Twenty20
1177921,887,1122,1122,887,,,2019-08-25,Twenty20
1177922,969,1193,969,1193,,,2019-08-25,Twenty20
1177923,969,1122,1122,969,,,2019-08-25,Twenty20
1178123,5949,5629,0,,1,,2019-05-28,First-class
1178124,5629,2286,0,,1,,2019-06-17,First-class
1178125,2286,5949,0,,1,,2019-07-30,First-class
1178126,5949,2286,0,,1,,2019-08-06,First-class
1178127,2286,5629,0,,1,,2019-08-12,First-class
1178128,5629,5949,0,5629,,,2019-08-27,First-class
1178129,2286,5629,0,2286,,,2019-04-23,List A
1178130,5629,5949,5949,5629,,,2019-04-24,List A
1178131,5949,2286,2286,5949,,,2019-04-25,List A
1178132,5629,2286,2286,5629,,,2019-05-23,List A
1178133,5949,5629,5629,5949,,,2019-05-27,List A
1178134,2286,5949,5949,2286,,,2019-06-27,List A
1178135,5949,2286,2286,5949,,,2019-08-20,List A
1178136,2286,5629,0,2286,,,2019-08-22,List A
1178137,5629,5949,5949,5629,,,2019-08-26,List A
1178488,6180,6182,6180,6182,,,2019-04-04,List A
1178489,6181,6179,6179,6181,,,2019-04-04,List A
1178490,6182,6179,6179,6182,,,2019-04-06,List A
1178491,6180,6181,6180,6181,,,2019-04-06,List A
1178492,6182,6181,6181,6182,,,2019-04-08,List A
1178493,6180,6179,0,6180,,,2019-04-08,List A
1178494,6181,6182,6182,6181,,,2019-04-10,List A
1178495,6179,6180,0,6179,,,2019-04-11,List A
1178496,3581,3588,0,,1,,2019-03-21,First-class
1178497,3572,3544,0,,1,,2019-03-22,First-class
1178498,3533,3664,0,,1,,2019-03-22,First-class
1178499,3590,3616,0,,1,,2019-03-22,First-class
1178500,3544,3588,3544,3588,,,2019-03-27,First-class
1178501,3533,3616,0,,1,,2019-03-27,First-class
1178502,3664,3617,0,,1,,2019-03-27,First-class
1178503,3572,3581,3572,3581,,,2019-03-27,First-class
1178504,3616,3581,0,,1,,2019-04-01,First-class
1178505,3588,3664,3664,3588,,,2019-04-01,First-class
1178506,3590,3617,0,,1,,2019-04-01,First-class
1178507,3588,3533,0,,1,,2019-04-07,First-class
1178508,3617,3544,0,,1,,2019-04-07,First-class
1178509,3616,3572,3572,3616,,,2019-04-08,First-class
1178511,3572,3590,0,,1,,2019-04-17,First-class
1178512,3533,3617,0,,1,,2019-04-17,First-class
1178513,3544,3581,0,,1,,2019-05-09,First-class
1178514,3588,3572,0,,1,,2019-05-09,First-class
1178515,3617,3616,0,,1,,2019-05-09,First-class
1178516,3590,3664,0,,1,,2019-05-09,First-class
1178517,3544,3590,0,,1,,2019-05-15,First-class
1178518,3581,3533,0,,1,,2019-05-21,First-class
1178519,3617,3588,0,,1,,2019-05-21,First-class
1178520,3664,3572,3664,3572,,,2019-05-15,First-class
1178718,704,5939,704,5939,,,2019-03-29,List A
1178719,5193,4641,5193,4641,,,2019-03-29,List A
1178720,4644,4809,4644,4809,,,2019-03-29,List A
1178721,755,772,772,755,,,2019-03-30,List A
1178722,5189,728,5189,728,,,2019-03-30,List A
1178723,6502,4640,0,,,1,2019-03-30,List A
1178724,704,4641,704,4641,,,2019-04-01,List A
1178725,5193,4809,4809,5193,,,2019-04-01,List A
1178726,4644,4640,4644,4640,,,2019-04-01,List A
1178727,5939,772,5939,772,,,2019-04-02,List A
1178728,755,728,755,728,,,2019-04-02,List A
1178729,5189,6502,6502,5189,,,2019-04-02,List A
1178730,704,4809,704,4809,,,2019-04-04,List A
1178731,5193,4644,4644,5193,,,2019-04-04,List A
1178732,4641,772,4641,772,,,2019-04-04,List A
1178733,5939,728,5939,728,,,2019-04-05,List A
1178734,755,6502,6502,755,,,2019-04-05,List A
1178735,5189,4640,5189,4640,,,2019-04-05,List A
1178878,3073,852,852,3073,,,2019-04-02,List A
1178879,3052,2978,2978,3052,,,2019-04-03,List A
1178880,852,3152,852,3152,,,2019-04-04,List A
1178881,2978,3073,2978,3073,,,2019-04-05,List A
1178882,3152,3052,3152,3052,,,2019-04-06,List A
1178883,2978,852,0,2978,,,2019-04-07,List A
1178884,3073,3052,3073,3052,,,2019-04-08,List A
1178885,3152,2978,2978,3152,,,2019-04-09,List A
1178886,3052,852,852,3052,,,2019-04-10,List A
1178887,3073,3152,3073,3152,,,2019-04-11,List A
1178888,2978,852,2978,852,,,2019-04-12,List A
1178995,35,31,31,35,,,2019-05-25,T20I
1178996,35,31,31,35,,,2019-05-25,T20I
1179007,2348,4203,4203,2348,,,2019-04-06,Women's T20I
1179008,3718,2348,3718,2348,,,2019-04-06,Women's T20I
1179009,3718,2348,3718,2348,,,2019-04-07,Women's T20I
1179010,3718,4203,4203,3718,,,2019-04-07,Women's T20I
