m_ratings,teams,date
726,Netherlands,2015-01-28
642,Kenya,2015-01-28
509,Bermuda,2015-01-28
473,Canada,2015-01-28
NA,India Women,2015-01-28
NA,Australia Women,2015-01-28
1517,New Zealand,2015-02-28
1489,Australia,2015-02-28
1472,India,2015-02-28
1334,South Africa,2015-02-28
1293,Sri Lanka,2015-02-28
1217,Bangladesh,2015-02-28
1183,England,2015-02-28
1158,Pakistan,2015-02-28
1137,West Indies,2015-02-28
1134,Bangladesh Women,2015-02-28
1113,Bangladeshis,2015-02-28
1109,Asia XI,2015-02-28
1067,WSC West Indies,2015-02-28
1056,England A,2015-02-28
1045,South Africa Women,2015-02-28
1026,ICC World XI,2015-02-28
1023,Papua New Guinea,2015-02-28
999,Ireland,2015-02-28
955,England Academy Women,2015-02-28
933,WSC Australia,2015-02-28
924,Oman,2015-02-28
921,Nepal,2015-02-28
916,United States of America,2015-02-28
912,Afghanistan,2015-02-28
907,Australia Under-21s Women,2015-02-28
866,Hong Kong Women,2015-02-28
862,East Africa,2015-02-28
841,Africa XI,2015-02-28
836,Scotland,2015-02-28
828,Zimbabwe,2015-02-28
807,United Arab Emirates,2015-02-28
788,Namibia,2015-02-28
749,Hong Kong,2015-02-28
727,Netherlands,2015-02-28
642,Kenya,2015-02-28
509,Bermuda,2015-02-28
473,Canada,2015-02-28
NA,India Women,2015-02-28
NA,Australia Women,2015-02-28
1595,Australia,2015-03-28
1487,New Zealand,2015-03-28
1434,India,2015-03-28
1337,South Africa,2015-03-28
1260,Bangladesh,2015-03-28
1247,Sri Lanka,2015-03-28
1192,England,2015-03-28
1134,Bangladesh Women,2015-03-28
1133,Pakistan,2015-03-28
1131,West Indies,2015-03-28
1113,Bangladeshis,2015-03-28
1109,Asia XI,2015-03-28
1067,WSC West Indies,2015-03-28
1056,England A,2015-03-28
1045,South Africa Women,2015-03-28
1026,ICC World XI,2015-03-28
1020,Papua New Guinea,2015-03-28
978,Ireland,2015-03-28
955,England Academy Women,2015-03-28
933,WSC Australia,2015-03-28
924,Oman,2015-03-28
921,Nepal,2015-03-28
916,United States of America,2015-03-28
907,Australia Under-21s Women,2015-03-28
899,Afghanistan,2015-03-28
866,Hong Kong Women,2015-03-28
862,East Africa,2015-03-28
841,Africa XI,2015-03-28
830,Scotland,2015-03-28
817,Zimbabwe,2015-03-28
792,United Arab Emirates,2015-03-28
788,Namibia,2015-03-28
754,Hong Kong,2015-03-28
729,Netherlands,2015-03-28
642,Kenya,2015-03-28
509,Bermuda,2015-03-28
473,Canada,2015-03-28
NA,India Women,2015-03-28
NA,Australia Women,2015-03-28
1596,Australia,2015-04-28
1450,New Zealand,2015-04-28
1409,India,2015-04-28
1353,South Africa,2015-04-28
1339,Bangladesh,2015-04-28
1225,Sri Lanka,2015-04-28
1220,England,2015-04-28
1134,Bangladesh Women,2015-04-28
1124,West Indies,2015-04-28
1113,Bangladeshis,2015-04-28
1109,Asia XI,2015-04-28
1089,Pakistan,2015-04-28
1067,WSC West Indies,2015-04-28
1056,England A,2015-04-28
1045,South Africa Women,2015-04-28
1026,ICC World XI,2015-04-28
1017,Papua New Guinea,2015-04-28
967,Ireland,2015-04-28
955,England Academy Women,2015-04-28
933,WSC Australia,2015-04-28
924,Oman,2015-04-28
921,Nepal,2015-04-28
915,United States of America,2015-04-28
907,Australia Under-21s Women,2015-04-28
894,Afghanistan,2015-04-28
866,Hong Kong Women,2015-04-28
862,East Africa,2015-04-28
841,Africa XI,2015-04-28
825,Scotland,2015-04-28
808,Zimbabwe,2015-04-28
789,Namibia,2015-04-28
785,United Arab Emirates,2015-04-28
759,Hong Kong,2015-04-28
730,Netherlands,2015-04-28
642,Kenya,2015-04-28
509,Bermuda,2015-04-28
473,Canada,2015-04-28
NA,India Women,2015-04-28
NA,Australia Women,2015-04-28
1596,Australia,2015-05-28
1402,New Zealand,2015-05-28
1382,India,2015-05-28
1376,Bangladesh,2015-05-28
1368,South Africa,2015-05-28
1299,England,2015-05-28
1205,Sri Lanka,2015-05-28
1134,Bangladesh Women,2015-05-28
1118,West Indies,2015-05-28
1113,Bangladeshis,2015-05-28
1109,Asia XI,2015-05-28
1067,WSC West Indies,2015-05-28
1056,England A,2015-05-28
1054,Pakistan,2015-05-28
1045,South Africa Women,2015-05-28
1026,ICC World XI,2015-05-28
1014,Papua New Guinea,2015-05-28
966,Ireland,2015-05-28
955,England Academy Women,2015-05-28
933,WSC Australia,2015-05-28
924,Oman,2015-05-28
921,Nepal,2015-05-28
915,United States of America,2015-05-28
907,Australia Under-21s Women,2015-05-28
888,Afghanistan,2015-05-28
869,Zimbabwe,2015-05-28
866,Hong Kong Women,2015-05-28
862,East Africa,2015-05-28
841,Africa XI,2015-05-28
820,Scotland,2015-05-28
789,Namibia,2015-05-28
777,United Arab Emirates,2015-05-28
764,Hong Kong,2015-05-28
732,Netherlands,2015-05-28
642,Kenya,2015-05-28
509,Bermuda,2015-05-28
473,Canada,2015-05-28
NA,India Women,2015-05-28
NA,Australia Women,2015-05-28
1597,Australia,2015-06-28
1398,India,2015-06-28
1374,Bangladesh,2015-06-28
1367,England,2015-06-28
1332,South Africa,2015-06-28
1283,New Zealand,2015-06-28
1175,Sri Lanka,2015-06-28
1134,Bangladesh Women,2015-06-28
1113,Bangladeshis,2015-06-28
1112,West Indies,2015-06-28
1109,Pakistan,2015-06-28
1109,Asia XI,2015-06-28
1067,WSC West Indies,2015-06-28
1056,England A,2015-06-28
1045,South Africa Women,2015-06-28
1026,ICC World XI,2015-06-28
1010,Papua New Guinea,2015-06-28
965,Ireland,2015-06-28
955,England Academy Women,2015-06-28
933,WSC Australia,2015-06-28
924,Oman,2015-06-28
921,Nepal,2015-06-28
914,United States of America,2015-06-28
907,Australia Under-21s Women,2015-06-28
886,Zimbabwe,2015-06-28
882,Afghanistan,2015-06-28
866,Hong Kong Women,2015-06-28
862,East Africa,2015-06-28
841,Africa XI,2015-06-28
815,Scotland,2015-06-28
790,Namibia,2015-06-28
770,United Arab Emirates,2015-06-28
769,Hong Kong,2015-06-28
733,Netherlands,2015-06-28
642,Kenya,2015-06-28
509,Bermuda,2015-06-28
473,Canada,2015-06-28
NA,India Women,2015-06-28
NA,Australia Women,2015-06-28
1597,Australia,2015-07-28
1416,Bangladesh,2015-07-28
1383,India,2015-07-28
1359,England,2015-07-28
1308,South Africa,2015-07-28
1249,New Zealand,2015-07-28
1170,Sri Lanka,2015-07-28
1134,Bangladesh Women,2015-07-28
1132,Pakistan,2015-07-28
1113,Bangladeshis,2015-07-28
1109,Asia XI,2015-07-28
1106,West Indies,2015-07-28
1067,WSC West Indies,2015-07-28
1056,England A,2015-07-28
1045,South Africa Women,2015-07-28
1026,ICC World XI,2015-07-28
1007,Papua New Guinea,2015-07-28
965,Ireland,2015-07-28
955,England Academy Women,2015-07-28
934,Zimbabwe,2015-07-28
933,WSC Australia,2015-07-28
924,Oman,2015-07-28
920,Nepal,2015-07-28
914,United States of America,2015-07-28
907,Australia Under-21s Women,2015-07-28
876,Afghanistan,2015-07-28
866,Hong Kong Women,2015-07-28
862,East Africa,2015-07-28
841,Africa XI,2015-07-28
810,Scotland,2015-07-28
790,Namibia,2015-07-28
773,Hong Kong,2015-07-28
762,United Arab Emirates,2015-07-28
735,Netherlands,2015-07-28
642,Kenya,2015-07-28
509,Bermuda,2015-07-28
473,Canada,2015-07-28
NA,India Women,2015-07-28
NA,Australia Women,2015-07-28
1559,Australia,2015-08-28
1417,Bangladesh,2015-08-28
1406,England,2015-08-28
1362,India,2015-08-28
1338,South Africa,2015-08-28
1240,New Zealand,2015-08-28
1184,Sri Lanka,2015-08-28
1144,Pakistan,2015-08-28
1134,Bangladesh Women,2015-08-28
1113,Bangladeshis,2015-08-28
1109,Asia XI,2015-08-28
1099,West Indies,2015-08-28
1067,WSC West Indies,2015-08-28
1056,England A,2015-08-28
1045,South Africa Women,2015-08-28
1026,ICC World XI,2015-08-28
1004,Papua New Guinea,2015-08-28
955,England Academy Women,2015-08-28
946,Ireland,2015-08-28
933,WSC Australia,2015-08-28
923,Oman,2015-08-28
920,Nepal,2015-08-28
916,Zimbabwe,2015-08-28
913,United States of America,2015-08-28
907,Australia Under-21s Women,2015-08-28
871,Afghanistan,2015-08-28
866,Hong Kong Women,2015-08-28
862,East Africa,2015-08-28
841,Africa XI,2015-08-28
805,Scotland,2015-08-28
790,Namibia,2015-08-28
778,Hong Kong,2015-08-28
755,United Arab Emirates,2015-08-28
737,Netherlands,2015-08-28
642,Kenya,2015-08-28
509,Bermuda,2015-08-28
473,Canada,2015-08-28
NA,India Women,2015-08-28
NA,Australia Women,2015-08-28
1539,Australia,2015-09-28
1417,Bangladesh,2015-09-28
1394,England,2015-09-28
1363,South Africa,2015-09-28
1354,India,2015-09-28
1254,New Zealand,2015-09-28
1199,Sri Lanka,2015-09-28
1134,Bangladesh Women,2015-09-28
1133,Pakistan,2015-09-28
1113,Bangladeshis,2015-09-28
1109,Asia XI,2015-09-28
1093,West Indies,2015-09-28
1067,WSC West Indies,2015-09-28
1056,England A,2015-09-28
1045,South Africa Women,2015-09-28
1026,ICC World XI,2015-09-28
1000,Papua New Guinea,2015-09-28
955,England Academy Women,2015-09-28
952,Zimbabwe,2015-09-28
933,WSC Australia,2015-09-28
930,Ireland,2015-09-28
923,Oman,2015-09-28
920,Nepal,2015-09-28
913,United States of America,2015-09-28
907,Australia Under-21s Women,2015-09-28
896,Afghanistan,2015-09-28
866,Hong Kong Women,2015-09-28
862,East Africa,2015-09-28
841,Africa XI,2015-09-28
801,Scotland,2015-09-28
791,Namibia,2015-09-28
783,Hong Kong,2015-09-28
747,United Arab Emirates,2015-09-28
738,Netherlands,2015-09-28
642,Kenya,2015-09-28
509,Bermuda,2015-09-28
473,Canada,2015-09-28
NA,India Women,2015-09-28
NA,Australia Women,2015-09-28
1545,Australia,2015-10-28
1422,Bangladesh,2015-10-28
1383,England,2015-10-28
1377,South Africa,2015-10-28
1329,India,2015-10-28
1268,New Zealand,2015-10-28
1246,Sri Lanka,2015-10-28
1161,Pakistan,2015-10-28
1134,Bangladesh Women,2015-10-28
1113,Bangladeshis,2015-10-28
1109,Asia XI,2015-10-28
1067,WSC West Indies,2015-10-28
1056,England A,2015-10-28
1047,West Indies,2015-10-28
1045,South Africa Women,2015-10-28
1026,ICC World XI,2015-10-28
1005,Afghanistan,2015-10-28
997,Papua New Guinea,2015-10-28
955,England Academy Women,2015-10-28
945,Ireland,2015-10-28
933,WSC Australia,2015-10-28
923,Oman,2015-10-28
920,Nepal,2015-10-28
912,United States of America,2015-10-28
907,Australia Under-21s Women,2015-10-28
868,Zimbabwe,2015-10-28
866,Hong Kong Women,2015-10-28
862,East Africa,2015-10-28
841,Africa XI,2015-10-28
802,Hong Kong,2015-10-28
796,Scotland,2015-10-28
791,Namibia,2015-10-28
740,Netherlands,2015-10-28
727,United Arab Emirates,2015-10-28
642,Kenya,2015-10-28
509,Bermuda,2015-10-28
473,Canada,2015-10-28
NA,India Women,2015-10-28
NA,Australia Women,2015-10-28
1551,Australia,2015-11-28
1434,England,2015-11-28
1425,Bangladesh,2015-11-28
1363,South Africa,2015-11-28
1319,India,2015-11-28
1283,New Zealand,2015-11-28
1226,Sri Lanka,2015-11-28
1134,Bangladesh Women,2015-11-28
1116,Pakistan,2015-11-28
1113,Bangladeshis,2015-11-28
1109,Asia XI,2015-11-28
1067,WSC West Indies,2015-11-28
1056,England A,2015-11-28
1046,West Indies,2015-11-28
1045,South Africa Women,2015-11-28
1026,ICC World XI,2015-11-28
1022,Afghanistan,2015-11-28
994,Papua New Guinea,2015-11-28
955,England Academy Women,2015-11-28
943,Ireland,2015-11-28
933,WSC Australia,2015-11-28
923,Oman,2015-11-28
920,Nepal,2015-11-28
912,United States of America,2015-11-28
907,Australia Under-21s Women,2015-11-28
866,Hong Kong Women,2015-11-28
862,East Africa,2015-11-28
850,Hong Kong,2015-11-28
844,Zimbabwe,2015-11-28
841,Africa XI,2015-11-28
792,Namibia,2015-11-28
791,Scotland,2015-11-28
741,Netherlands,2015-11-28
693,United Arab Emirates,2015-11-28
642,Kenya,2015-11-28
509,Bermuda,2015-11-28
473,Canada,2015-11-28
NA,India Women,2015-11-28
NA,Australia Women,2015-11-28
1557,Australia,2015-12-28
1452,England,2015-12-28
1425,Bangladesh,2015-12-28
1350,South Africa,2015-12-28
1309,India,2015-12-28
1276,New Zealand,2015-12-28
1236,Sri Lanka,2015-12-28
1134,Bangladesh Women,2015-12-28
1113,Bangladeshis,2015-12-28
1109,Asia XI,2015-12-28
1103,Pakistan,2015-12-28
1067,WSC West Indies,2015-12-28
1059,West Indies,2015-12-28
1056,England A,2015-12-28
1045,South Africa Women,2015-12-28
1026,ICC World XI,2015-12-28
990,Papua New Guinea,2015-12-28
975,Afghanistan,2015-12-28
955,England Academy Women,2015-12-28
941,Ireland,2015-12-28
933,WSC Australia,2015-12-28
923,Oman,2015-12-28
920,Nepal,2015-12-28
911,United States of America,2015-12-28
907,Australia Under-21s Women,2015-12-28
889,Zimbabwe,2015-12-28
872,Hong Kong,2015-12-28
866,Hong Kong Women,2015-12-28
862,East Africa,2015-12-28
841,Africa XI,2015-12-28
792,Namibia,2015-12-28
786,Scotland,2015-12-28
743,Netherlands,2015-12-28
689,United Arab Emirates,2015-12-28
642,Kenya,2015-12-28
509,Bermuda,2015-12-28
473,Canada,2015-12-28
NA,India Women,2015-12-28
NA,Australia Women,2015-12-28
1426,Bangladesh,2016-01-28
1422,Australia,2016-01-28
1409,South Africa,2016-01-28
1392,England,2016-01-28
1352,India,2016-01-28
1347,New Zealand,2016-01-28
1237,Sri Lanka,2016-01-28
1134,Pakistan,2016-01-28
1134,Bangladesh Women,2016-01-28
1113,Bangladeshis,2016-01-28
1109,Asia XI,2016-01-28
1073,West Indies,2016-01-28
1067,WSC West Indies,2016-01-28
1056,England A,2016-01-28
1045,South Africa Women,2016-01-28
1026,ICC World XI,2016-01-28
987,Papua New Guinea,2016-01-28
974,Afghanistan,2016-01-28
955,England Academy Women,2016-01-28
939,Ireland,2016-01-28
933,WSC Australia,2016-01-28
923,Oman,2016-01-28
920,Nepal,2016-01-28
911,United States of America,2016-01-28
907,Australia Under-21s Women,2016-01-28
895,Zimbabwe,2016-01-28
866,Hong Kong Women,2016-01-28
862,East Africa,2016-01-28
845,Scotland,2016-01-28
841,Africa XI,2016-01-28
822,Hong Kong,2016-01-28
793,Namibia,2016-01-28
744,Netherlands,2016-01-28
684,United Arab Emirates,2016-01-28
642,Kenya,2016-01-28
509,Bermuda,2016-01-28
473,Canada,2016-01-28
NA,India Women,2016-01-28
NA,Australia Women,2016-01-28
1454,South Africa,2016-02-28
1426,Bangladesh,2016-02-28
1406,Australia,2016-02-28
1373,New Zealand,2016-02-28
1353,India,2016-02-28
1314,England,2016-02-28
1240,Sri Lanka,2016-02-28
1135,Pakistan,2016-02-28
1134,Bangladesh Women,2016-02-28
1113,Bangladeshis,2016-02-28
1109,Asia XI,2016-02-28
1087,West Indies,2016-02-28
1067,WSC West Indies,2016-02-28
1056,England A,2016-02-28
1045,South Africa Women,2016-02-28
1026,ICC World XI,2016-02-28
984,Papua New Guinea,2016-02-28
980,Afghanistan,2016-02-28
955,England Academy Women,2016-02-28
937,Ireland,2016-02-28
933,WSC Australia,2016-02-28
923,Oman,2016-02-28
919,Nepal,2016-02-28
910,United States of America,2016-02-28
907,Australia Under-21s Women,2016-02-28
894,Zimbabwe,2016-02-28
866,Hong Kong Women,2016-02-28
862,East Africa,2016-02-28
841,Africa XI,2016-02-28
838,Scotland,2016-02-28
829,Hong Kong,2016-02-28
793,Namibia,2016-02-28
746,Netherlands,2016-02-28
680,United Arab Emirates,2016-02-28
642,Kenya,2016-02-28
509,Bermuda,2016-02-28
473,Canada,2016-02-28
NA,India Women,2016-02-28
NA,Australia Women,2016-02-28
1429,South Africa,2016-03-28
1427,Bangladesh,2016-03-28
1410,Australia,2016-03-28
1367,New Zealand,2016-03-28
1354,India,2016-03-28
1300,England,2016-03-28
1243,Sri Lanka,2016-03-28
1139,Pakistan,2016-03-28
1134,Bangladesh Women,2016-03-28
1113,Bangladeshis,2016-03-28
1109,Asia XI,2016-03-28
1100,West Indies,2016-03-28
1067,WSC West Indies,2016-03-28
1056,England A,2016-03-28
1045,South Africa Women,2016-03-28
1026,ICC World XI,2016-03-28
985,Afghanistan,2016-03-28
980,Papua New Guinea,2016-03-28
955,England Academy Women,2016-03-28
935,Ireland,2016-03-28
933,WSC Australia,2016-03-28
922,Oman,2016-03-28
919,Nepal,2016-03-28
910,United States of America,2016-03-28
907,Australia Under-21s Women,2016-03-28
893,Zimbabwe,2016-03-28
866,Hong Kong Women,2016-03-28
862,East Africa,2016-03-28
841,Africa XI,2016-03-28
836,Hong Kong,2016-03-28
832,Scotland,2016-03-28
793,Namibia,2016-03-28
748,Netherlands,2016-03-28
676,United Arab Emirates,2016-03-28
642,Kenya,2016-03-28
509,Bermuda,2016-03-28
473,Canada,2016-03-28
NA,India Women,2016-03-28
NA,Australia Women,2016-03-28
1427,Bangladesh,2016-04-28
1414,Australia,2016-04-28
1402,South Africa,2016-04-28
1360,New Zealand,2016-04-28
1355,India,2016-04-28
1286,England,2016-04-28
1246,Sri Lanka,2016-04-28
1143,Pakistan,2016-04-28
1134,Bangladesh Women,2016-04-28
1114,West Indies,2016-04-28
1113,Bangladeshis,2016-04-28
1109,Asia XI,2016-04-28
1067,WSC West Indies,2016-04-28
1056,England A,2016-04-28
1045,South Africa Women,2016-04-28
1026,ICC World XI,2016-04-28
991,Afghanistan,2016-04-28
977,Papua New Guinea,2016-04-28
955,England Academy Women,2016-04-28
933,WSC Australia,2016-04-28
933,Ireland,2016-04-28
922,Oman,2016-04-28
919,Nepal,2016-04-28
910,United States of America,2016-04-28
907,Australia Under-21s Women,2016-04-28
892,Zimbabwe,2016-04-28
866,Hong Kong Women,2016-04-28
862,East Africa,2016-04-28
844,Hong Kong,2016-04-28
841,Africa XI,2016-04-28
825,Scotland,2016-04-28
794,Namibia,2016-04-28
749,Netherlands,2016-04-28
672,United Arab Emirates,2016-04-28
642,Kenya,2016-04-28
509,Bermuda,2016-04-28
473,Canada,2016-04-28
NA,India Women,2016-04-28
NA,Australia Women,2016-04-28
1428,Bangladesh,2016-05-28
1399,South Africa,2016-05-28
1369,Australia,2016-05-28
1361,India,2016-05-28
1354,New Zealand,2016-05-28
1277,England,2016-05-28
1262,Sri Lanka,2016-05-28
1152,West Indies,2016-05-28
1148,Pakistan,2016-05-28
1134,Bangladesh Women,2016-05-28
1113,Bangladeshis,2016-05-28
1109,Asia XI,2016-05-28
1067,WSC West Indies,2016-05-28
1056,England A,2016-05-28
1045,South Africa Women,2016-05-28
1026,ICC World XI,2016-05-28
997,Afghanistan,2016-05-28
974,Papua New Guinea,2016-05-28
955,England Academy Women,2016-05-28
933,WSC Australia,2016-05-28
925,Ireland,2016-05-28
922,Oman,2016-05-28
919,Nepal,2016-05-28
909,United States of America,2016-05-28
907,Australia Under-21s Women,2016-05-28
886,Zimbabwe,2016-05-28
866,Hong Kong Women,2016-05-28
862,East Africa,2016-05-28
851,Hong Kong,2016-05-28
841,Africa XI,2016-05-28
819,Scotland,2016-05-28
794,Namibia,2016-05-28
751,Netherlands,2016-05-28
668,United Arab Emirates,2016-05-28
642,Kenya,2016-05-28
509,Bermuda,2016-05-28
473,Canada,2016-05-28
NA,India Women,2016-05-28
NA,Australia Women,2016-05-28
1429,Bangladesh,2016-06-28
1378,India,2016-06-28
1372,Australia,2016-06-28
1366,England,2016-06-28
1360,South Africa,2016-06-28
1348,New Zealand,2016-06-28
1221,Sri Lanka,2016-06-28
1178,West Indies,2016-06-28
1152,Pakistan,2016-06-28
1134,Bangladesh Women,2016-06-28
1113,Bangladeshis,2016-06-28
1109,Asia XI,2016-06-28
1067,WSC West Indies,2016-06-28
1056,England A,2016-06-28
1045,South Africa Women,2016-06-28
1026,ICC World XI,2016-06-28
1012,Afghanistan,2016-06-28
970,Papua New Guinea,2016-06-28
955,England Academy Women,2016-06-28
933,WSC Australia,2016-06-28
922,Oman,2016-06-28
919,Nepal,2016-06-28
916,Ireland,2016-06-28
909,United States of America,2016-06-28
907,Australia Under-21s Women,2016-06-28
878,Zimbabwe,2016-06-28
866,Hong Kong Women,2016-06-28
862,East Africa,2016-06-28
859,Hong Kong,2016-06-28
841,Africa XI,2016-06-28
803,Scotland,2016-06-28
795,Namibia,2016-06-28
752,Netherlands,2016-06-28
663,United Arab Emirates,2016-06-28
642,Kenya,2016-06-28
509,Bermuda,2016-06-28
473,Canada,2016-06-28
NA,India Women,2016-06-28
NA,Australia Women,2016-06-28
1429,Bangladesh,2016-07-28
1390,India,2016-07-28
1386,England,2016-07-28
1379,Australia,2016-07-28
1362,South Africa,2016-07-28
1342,New Zealand,2016-07-28
1207,Sri Lanka,2016-07-28
1163,West Indies,2016-07-28
1157,Pakistan,2016-07-28
1134,Bangladesh Women,2016-07-28
1113,Bangladeshis,2016-07-28
1109,Asia XI,2016-07-28
1067,WSC West Indies,2016-07-28
1056,England A,2016-07-28
1045,South Africa Women,2016-07-28
1026,ICC World XI,2016-07-28
976,Afghanistan,2016-07-28
967,Papua New Guinea,2016-07-28
955,England Academy Women,2016-07-28
940,Ireland,2016-07-28
933,WSC Australia,2016-07-28
922,Oman,2016-07-28
919,Nepal,2016-07-28
908,United States of America,2016-07-28
907,Australia Under-21s Women,2016-07-28
875,Zimbabwe,2016-07-28
866,Hong Kong,2016-07-28
866,Hong Kong Women,2016-07-28
862,East Africa,2016-07-28
841,Africa XI,2016-07-28
828,Scotland,2016-07-28
795,Namibia,2016-07-28
754,Netherlands,2016-07-28
650,United Arab Emirates,2016-07-28
642,Kenya,2016-07-28
509,Bermuda,2016-07-28
473,Canada,2016-07-28
NA,India Women,2016-07-28
NA,Australia Women,2016-07-28
1429,Bangladesh,2016-08-28
1412,Australia,2016-08-28
1403,India,2016-08-28
1381,England,2016-08-28
1365,South Africa,2016-08-28
1335,New Zealand,2016-08-28
1192,Pakistan,2016-08-28
1177,Sri Lanka,2016-08-28
1148,West Indies,2016-08-28
1134,Bangladesh Women,2016-08-28
1113,Bangladeshis,2016-08-28
1109,Asia XI,2016-08-28
1067,WSC West Indies,2016-08-28
1056,England A,2016-08-28
1045,South Africa Women,2016-08-28
1026,ICC World XI,2016-08-28
974,Afghanistan,2016-08-28
964,Papua New Guinea,2016-08-28
955,England Academy Women,2016-08-28
933,WSC Australia,2016-08-28
922,Oman,2016-08-28
918,Nepal,2016-08-28
912,Ireland,2016-08-28
908,United States of America,2016-08-28
907,Australia Under-21s Women,2016-08-28
